Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
328,16.0,0.0,0.0,230.0,8.0,25.0,11910.0,0.1,-3626.7725395248826,0.0,0.0,2272.499866962433,,,,,,,,,,,,,,,,,,,,,-1307.823161353933,1282.7646093488813,0.007972055930055972,-3601.2759110371994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,16.0,0.0,0.0,257.0,9.0,27.0,11937.0,0.1,-3769.2620758963803,0.0,0.0,2275.435122728348,,,,,,,,,,,,,,,,,,,,,-1433.6010818451252,1302.510493682675,0.006979034965020993,-3738.0271629853723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,16.0,0.0,0.0,281.0,10.0,24.0,11961.0,0.1,-2846.20468525269,0.0,0.0,2278.067206144333,,,,,,,,,,,,,,,,,,,,,-1090.5645803957361,984.7172720378462,0.005985019985005999,-2825.679668981488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,16.0,0.0,0.0,307.0,11.0,26.0,11987.0,0.1,-2122.0027724264723,0.0,0.0,2280.782377243042,,,,,,,,,,,,,,,,,,,,,-729.9565785257738,732.4034835373998,0.007972055930055972,-2107.2362666819013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,16.0,0.0,0.0,333.0,12.0,26.0,12013.0,0.1,-2390.8482884973578,0.0,0.0,2283.4072754383087,,,,,,,,,,,,,,,,,,,,,-865.7769571373937,834.8115777733635,0.007972055930055972,-2373.0818782864826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,16.0,0.0,0.0,368.0,13.0,35.0,12048.0,0.1,-6272.243715641395,0.0,0.0,2286.8043365478516,,,,,,,,,,,,,,,,,,,,,-2598.6404562678526,2116.8024138001992,0.006979034965020993,-6193.672450901373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,16.0,0.0,0.0,412.0,14.0,44.0,12092.0,0.1,-4973.2642700293245,0.0,0.0,2291.3256130218506,,,,,,,,,,,,,,,,,,,,,-1345.5798883884452,1670.1720448369026,0.020791324035294854,-4923.901634307218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,16.0,0.0,0.0,438.0,15.0,26.0,12118.0,0.1,-3678.3618942898615,0.0,0.0,2294.060155391693,,,,,,,,,,,,,,,,,,,,,-1465.8832890721924,1322.571626272157,0.007972055930055972,-3647.5403619575404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,16.0,0.0,0.0,470.0,16.0,32.0,12150.0,0.1,-4073.2579833989357,0.0,0.0,2297.2538797855377,,,,,,,,,,,,,,,,,,,,,-1747.110044058627,1429.3802829934125,0.007972055930055972,-4025.397231053938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,16.0,0.0,0.0,495.0,17.0,25.0,12175.0,0.1,-1356.2378339129482,0.0,0.0,2299.771296262741,,,,,,,,,,,,,,,,,,,,,-636.4546081745681,487.3716100386574,0.005985019985005999,-1343.0111479934228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,16.0,0.0,0.0,529.0,18.0,34.0,12209.0,0.1,-368.0261380887637,0.0,0.0,2303.180878162384,,,,,,,,,,,,,,,,,,,,,-95.2066843358484,114.76639499529823,0.00995511979025179,-365.51978487130236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,16.0,0.0,0.0,604.0,19.0,75.0,12284.0,0.1,-2732.175844108616,0.0,0.0,2310.310370206833,,,,,,,,,,,,,,,,,,,,,-1771.5651707724649,774.1293317458313,0.006979034965020993,-2604.514881548899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,16.0,0.0,0.0,634.0,20.0,30.0,12314.0,0.1,-1407.8694051943871,0.0,0.0,2313.381535768509,,,,,,,,,,,,,,,,,,,,,-640.3139604838569,517.0291410463188,0.007972055930055972,-1391.4414778941816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,17.0,0.0,0.0,28.0,1.0,28.0,12342.0,0.1,-1284.682070042912,0.0,0.0,2374.52832698822,,,,,,,,,,,,,,,,,,,,,-584.3036610567599,478.8473895362997,0.007972055930055972,-1270.8620207127274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,17.0,0.0,0.0,62.0,2.0,34.0,12376.0,0.1,-465.75762819086646,0.0,0.0,2377.890986919403,,,,,,,,,,,,,,,,,,,,,-126.52200841236588,149.0005443170066,0.007972055930055972,-462.38017788042885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,17.0,0.0,0.0,100.0,3.0,38.0,12414.0,0.1,-402.62626658776173,0.0,0.0,2381.5727264881134,,,,,,,,,,,,,,,,,,,,,-87.16394788044069,123.38067569483763,0.013909363000998999,-400.113864182806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,17.0,0.0,0.0,129.0,4.0,29.0,12443.0,0.1,-54.11724561130582,0.0,0.0,2384.663798570633,,,,,,,,,,,,,,,,,,,,,-41.16927895477752,25.34250687375649,0.006979034965020993,-64.37407128219382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,17.0,0.0,0.0,156.0,5.0,27.0,12470.0,0.1,-871.1195150366245,0.0,0.0,2387.5146555900574,,,,,,,,,,,,,,,,,,,,,-248.78736740984934,296.1368634797391,0.00995511979025179,-866.1336572974965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,17.0,0.0,0.0,186.0,6.0,30.0,12500.0,0.1,-2725.889100311015,0.0,0.0,2390.6392755508423,,,,,,,,,,,,,,,,,,,,,-1061.357955121863,959.8590907979819,0.006979034965020993,-2699.4445513154396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,17.0,0.0,0.0,213.0,7.0,27.0,12527.0,0.1,-3827.4679822568028,0.0,0.0,2393.4962496757507,,,,,,,,,,,,,,,,,,,,,-1490.343049604703,1329.855234538377,0.006979034965020993,-3794.814554211346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,17.0,0.0,0.0,240.0,8.0,27.0,12554.0,0.1,-4322.743844339285,0.0,0.0,2396.528277873993,,,,,,,,,,,,,,,,,,,,,-1665.4824259498437,1504.6132349717134,0.006979034965020993,-4286.344220936292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,17.0,0.0,0.0,269.0,9.0,29.0,12583.0,0.1,-3923.3210701334333,0.0,0.0,2399.545929670334,,,,,,,,,,,,,,,,,,,,,-1450.8479722597715,1351.54659830973,0.007972055930055972,-3889.020631179631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,17.0,0.0,0.0,300.0,10.0,31.0,12614.0,0.1,-4709.949188425829,0.0,0.0,2402.6083850860596,,,,,,,,,,,,,,,,,,,,,-1878.991269461469,1667.945005927556,0.008964083874125915,-4661.017833722136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,17.0,0.0,0.0,331.0,11.0,31.0,12645.0,0.1,-2686.2473048623033,0.0,0.0,2405.7371950149536,,,,,,,,,,,,,,,,,,,,,-947.4666214773022,914.1218940982168,0.008964083874125915,-2662.197572544024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,17.0,0.0,0.0,356.0,12.0,25.0,12670.0,0.1,-2592.092624301559,0.0,0.0,2408.6094982624054,,,,,,,,,,,,,,,,,,,,,-1025.1109730023752,897.251131741943,0.005985019985005999,-2571.605489349711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,17.0,0.0,0.0,384.0,13.0,28.0,12698.0,0.1,-4270.2037289017435,0.0,0.0,2411.5121564865112,,,,,,,,,,,,,,,,,,,,,-1612.4741817488066,1493.276273035226,0.007972055930055972,-4233.517252801128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,17.0,0.0,0.0,414.0,14.0,30.0,12728.0,0.1,-4755.606886711217,0.0,0.0,2414.658443927765,,,,,,,,,,,,,,,,,,,,,-1791.3812363142367,1637.8120341354593,0.007972055930055972,-4711.283304948385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,17.0,0.0,0.0,440.0,15.0,26.0,12754.0,0.1,-3675.4251375169956,0.0,0.0,2417.4086842536926,,,,,,,,,,,,,,,,,,,,,-1461.3900298757292,1321.6019409703163,0.007972055930055972,-3644.7147815886246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,17.0,0.0,0.0,468.0,16.0,28.0,12782.0,0.1,-3781.7714503118436,0.0,0.0,2420.187720298767,,,,,,,,,,,,,,,,,,,,,-1718.0115394124555,1316.3023106585078,0.005985019985005999,-3741.1456774174544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,17.0,0.0,0.0,494.0,17.0,26.0,12808.0,0.1,-1374.7882058284497,0.0,0.0,2422.903767824173,,,,,,,,,,,,,,,,,,,,,-614.408469560112,498.7442540215419,0.006979034965020993,-1361.5352946739392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,17.0,0.0,0.0,526.0,18.0,32.0,12840.0,0.1,-1413.4791150159813,0.0,0.0,2426.35618185997,,,,,,,,,,,,,,,,,,,,,-665.9350465496393,520.6091104984553,0.007972055930055972,-1394.9577139966723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,17.0,0.0,0.0,623.0,19.0,97.0,12937.0,0.1,-1943.3933532347419,0.0,0.0,2435.09884929657,,,,,,,,,,,,,,,,,,,,,-996.7517694244124,599.1974542772982,0.008964083874125915,-1850.4073959851487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,17.0,0.0,0.0,648.0,20.0,25.0,12962.0,0.1,-1134.9448774652797,0.0,0.0,2437.7684004306793,,,,,,,,,,,,,,,,,,,,,-498.84006536967007,432.03117896948976,0.007972055930055972,-1124.7221954998415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,18.0,0.0,0.0,28.0,1.0,28.0,12990.0,0.1,-1228.9325083924994,0.0,0.0,2504.388041496277,,,,,,,,,,,,,,,,,,,,,-537.2828102423433,465.4063050688088,0.008964083874125915,-1216.3200134125248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,18.0,0.0,0.0,100.0,2.0,72.0,13062.0,0.1,-2662.6780059933526,0.0,0.0,2511.0687971115112,,,,,,,,,,,,,,,,,,,,,-1708.440952493282,789.3458361502533,0.006979034965020993,-2544.757227110831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,18.0,0.0,0.0,140.0,3.0,40.0,13102.0,0.1,-287.598397892873,0.0,0.0,2514.990663290024,,,,,,,,,,,,,,,,,,,,,-49.72828248663546,81.63024789648107,1.811159330796572,-286.18134309826047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,18.0,0.0,0.0,169.0,4.0,29.0,13131.0,0.1,-130.76108879804949,0.0,0.0,2517.89032125473,,,,,,,,,,,,,,,,,,,,,-72.61258518468365,54.124643251320066,0.007972055930055972,-134.90211429135334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,18.0,0.0,0.0,199.0,5.0,30.0,13161.0,0.1,-1015.2679148503511,0.0,0.0,2521.2460765838623,,,,,,,,,,,,,,,,,,,,,-298.11043062477813,343.4142272215227,0.010945164670461537,-1008.3402741396128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,18.0,0.0,0.0,231.0,6.0,32.0,13193.0,0.1,-2927.263435784274,0.0,0.0,2524.380441904068,,,,,,,,,,,,,,,,,,,,,-1106.6338264028502,1032.7169216218667,0.007972055930055972,-2897.643542781406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,18.0,0.0,0.0,253.0,7.0,22.0,13215.0,0.1,-2950.1933226747365,0.0,0.0,2526.764357805252,,,,,,,,,,,,,,,,,,,,,-1147.5789799893291,1040.8036097970528,0.005985019985005999,-2930.8052648393864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,18.0,0.0,0.0,278.0,8.0,25.0,13240.0,0.1,-3845.410955656061,0.0,0.0,2529.370640039444,,,,,,,,,,,,,,,,,,,,,-1454.610210578717,1349.962244149999,0.006979034965020993,-3816.675234184731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,18.0,0.0,0.0,314.0,9.0,36.0,13276.0,0.1,-5597.866835586785,0.0,0.0,2532.9237864017487,,,,,,,,,,,,,,,,,,,,,-2243.566674731059,1865.051925297102,0.006979034965020993,-5528.14920555838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,18.0,0.0,0.0,350.0,10.0,36.0,13312.0,0.1,-5615.516443534136,0.0,0.0,2536.653463602066,,,,,,,,,,,,,,,,,,,,,-2328.74574838096,1938.2576833051296,0.008964083874125915,-5542.761576984817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,18.0,0.0,0.0,378.0,11.0,28.0,13340.0,0.1,-2365.811672548968,0.0,0.0,2539.7361636161804,,,,,,,,,,,,,,,,,,,,,-837.9282276532149,807.0296254622639,0.007972055930055972,-2347.0414179691998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,18.0,0.0,0.0,404.0,12.0,26.0,13366.0,0.1,-2500.4170990921807,0.0,0.0,2542.4815962314606,,,,,,,,,,,,,,,,,,,,,-943.684397726863,866.1796974464423,0.006979034965020993,-2480.84050492062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,18.0,0.0,0.0,436.0,13.0,32.0,13398.0,0.1,-5288.976974486947,0.0,0.0,2545.6249980926514,,,,,,,,,,,,,,,,,,,,,-2062.8474403688133,1826.6992308276297,0.007972055930055972,-5233.427477923515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,18.0,0.0,0.0,461.0,14.0,25.0,13423.0,0.1,-3529.756185901257,0.0,0.0,2548.2850794792175,,,,,,,,,,,,,,,,,,,,,-1263.6479889560353,1240.3920133063257,0.007972055930055972,-3505.171824654844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,18.0,0.0,0.0,485.0,15.0,24.0,13447.0,0.1,-3320.011557733351,0.0,0.0,2551.019939661026,,,,,,,,,,,,,,,,,,,,,-1291.1005710850188,1211.1920150376993,0.007972055930055972,-3295.613074563364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,18.0,0.0,0.0,515.0,16.0,30.0,13477.0,0.1,-3588.062346405854,0.0,0.0,2554.144609451294,,,,,,,,,,,,,,,,,,,,,-1453.4085228282238,1284.48542213925,0.008964083874125915,-3551.5596584783084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,18.0,0.0,0.0,544.0,17.0,29.0,13506.0,0.1,-1644.1544177550936,0.0,0.0,2557.1611053943634,,,,,,,,,,,,,,,,,,,,,-782.09034878108,574.1375295308012,0.005985019985005999,-1624.7216161511283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,18.0,0.0,0.0,574.0,18.0,30.0,13536.0,0.1,-1299.1511555874847,0.0,0.0,2560.1946229934692,,,,,,,,,,,,,,,,,,,,,-612.8943394307655,472.2592366026525,0.006979034965020993,-1283.3297014778157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,18.0,0.0,0.0,599.0,19.0,25.0,13561.0,0.1,-1220.057227859959,0.0,0.0,2562.824592590332,,,,,,,,,,,,,,,,,,,,,-599.4779023617684,446.94284084694067,0.005985019985005999,-1207.484040898671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,18.0,0.0,0.0,626.0,20.0,27.0,13588.0,0.1,-1139.6179888722359,0.0,0.0,2565.77987074852,,,,,,,,,,,,,,,,,,,,,-509.2547408249803,423.4031947865317,0.007972055930055972,-1128.1232292051418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,19.0,0.0,0.0,29.0,1.0,29.0,13617.0,0.1,-1293.467033062268,0.0,0.0,2627.356340408325,,,,,,,,,,,,,,,,,,,,,-621.4199629834126,467.2480700075099,0.006979034965020993,-1278.000577289751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,19.0,0.0,0.0,61.0,2.0,32.0,13649.0,0.1,-1542.7085078696555,0.0,0.0,2630.638235807419,,,,,,,,,,,,,,,,,,,,,-797.1561468975516,534.9757940147196,0.005985019985005999,-1520.2384678661983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,19.0,0.0,0.0,100.0,3.0,39.0,13688.0,0.1,-475.12104500335136,0.0,0.0,2634.685840368271,,,,,,,,,,,,,,,,,,,,,-103.64622579814659,149.01362413438395,0.011934219505791075,-472.0224150048181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,19.0,0.0,0.0,130.0,4.0,30.0,13718.0,0.1,-72.45065202804437,0.0,0.0,2637.65251660347,,,,,,,,,,,,,,,,,,,,,-51.155805988774404,32.66576213426261,0.006979034965020993,-80.77801234246667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,19.0,0.0,0.0,156.0,5.0,26.0,13744.0,0.1,-849.2921508260125,0.0,0.0,2640.3250188827515,,,,,,,,,,,,,,,,,,,,,-256.52967769713814,287.6699691010735,0.007972055930055972,-844.3101552061439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,19.0,0.0,0.0,185.0,6.0,29.0,13773.0,0.1,-2576.2150605970614,0.0,0.0,2643.28177690506,,,,,,,,,,,,,,,,,,,,,-990.2702732257047,916.8701752789893,0.006979034965020993,-2552.5998698132744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,19.0,0.0,0.0,207.0,7.0,22.0,13795.0,0.1,-2981.6656004524416,0.0,0.0,2645.895964860916,,,,,,,,,,,,,,,,,,,,,-1162.3869575619117,1053.9777078137392,0.005985019985005999,-2962.0141536792858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,19.0,0.0,0.0,232.0,8.0,25.0,13820.0,0.1,-4085.881798399234,0.0,0.0,2648.6013612747192,,,,,,,,,,,,,,,,,,,,,-1628.9100643448496,1418.757927962831,0.005985019985005999,-4053.2615165622233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,19.0,0.0,0.0,259.0,9.0,27.0,13847.0,0.1,-3464.9932622973665,0.0,0.0,2651.3083922863007,,,,,,,,,,,,,,,,,,,,,-1253.8542904988217,1200.9341488726202,0.007972055930055972,-3438.0117820061305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,19.0,0.0,0.0,291.0,10.0,32.0,13879.0,0.1,-4667.288112345137,0.0,0.0,2654.583125591278,,,,,,,,,,,,,,,,,,,,,-1801.7616253143628,1657.8346572492737,0.00995511979025179,-4618.864851172576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,19.0,0.0,0.0,318.0,11.0,27.0,13906.0,0.1,-2298.1670429307133,0.0,0.0,2657.3928961753845,,,,,,,,,,,,,,,,,,,,,-813.145145561275,791.845958067652,0.007972055930055972,-2280.7713860011777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,19.0,0.0,0.0,341.0,12.0,23.0,13929.0,0.1,-2166.9950164536035,0.0,0.0,2660.041347503662,,,,,,,,,,,,,,,,,,,,,-825.7643103920544,754.9399023661033,0.005985019985005999,-2152.304894799292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,19.0,0.0,0.0,364.0,13.0,23.0,13952.0,0.1,-3234.651180476621,0.0,0.0,2662.578353881836,,,,,,,,,,,,,,,,,,,,,-1203.0915521341774,1147.8318212961176,0.006979034965020993,-3213.4036687112884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,19.0,0.0,0.0,388.0,14.0,24.0,13976.0,0.1,-3559.759026906487,0.0,0.0,2665.1251821517944,,,,,,,,,,,,,,,,,,,,,-1329.3330972847148,1251.5863911486383,0.006979034965020993,-3534.9213403309773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,19.0,0.0,0.0,416.0,15.0,28.0,14004.0,0.1,-4159.668390830423,0.0,0.0,2668.089432477951,,,,,,,,,,,,,,,,,,,,,-1734.7932294655425,1455.7201641152212,0.006979034965020993,-4119.328718513698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,19.0,0.0,0.0,443.0,16.0,27.0,14031.0,0.1,-3070.0682347454235,0.0,0.0,2670.824184656143,,,,,,,,,,,,,,,,,,,,,-1201.1118680648226,1114.9724126426847,0.008964083874125915,-3043.7226158166927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,19.0,0.0,0.0,469.0,17.0,26.0,14057.0,0.1,-1316.601393460684,0.0,0.0,2673.8177676200867,,,,,,,,,,,,,,,,,,,,,-593.9199086361159,477.15198594281276,0.006979034965020993,-1303.765703477396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,19.0,0.0,0.0,498.0,18.0,29.0,14086.0,0.1,-1330.772657498318,0.0,0.0,2676.8597061634064,,,,,,,,,,,,,,,,,,,,,-642.2049793338203,489.984217320451,0.006979034965020993,-1314.7769522251351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,19.0,0.0,0.0,524.0,19.0,26.0,14112.0,0.1,-1297.2848157779108,0.0,0.0,2679.5846309661865,,,,,,,,,,,,,,,,,,,,,-627.3524504505888,471.2323230247588,0.005985019985005999,-1283.5394474215911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,19.0,0.0,0.0,563.0,20.0,39.0,14151.0,0.1,-1756.3650810753345,0.0,0.0,2683.425117254257,,,,,,,,,,,,,,,,,,,,,-831.2944099901173,607.956260699249,0.007972055930055972,-1727.3976670220977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,20.0,0.0,0.0,27.0,1.0,27.0,14178.0,0.1,-1137.1827673451896,0.0,0.0,2741.51335978508,,,,,,,,,,,,,,,,,,,,,-485.93361378518466,432.20100416139036,0.008964083874125915,-1126.3140615820914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,20.0,0.0,0.0,87.0,2.0,60.0,14238.0,0.1,-2454.9992037794946,0.0,0.0,2747.095958471298,,,,,,,,,,,,,,,,,,,,,-1236.422024230066,778.4413940770861,0.008964083874125915,-2385.582662067165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,20.0,0.0,0.0,122.0,3.0,35.0,14273.0,0.1,-277.5596401412885,0.0,0.0,2750.918241739273,,,,,,,,,,,,,,,,,,,,,-44.50298179596222,83.22659774175334,4.260643537128124,-276.5548689614836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,20.0,0.0,0.0,148.0,4.0,26.0,14299.0,0.1,-147.19077761590063,0.0,0.0,2753.5795452594757,,,,,,,,,,,,,,,,,,,,,-99.13275958660867,61.8782482633725,0.005985019985005999,-155.74690238471456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,20.0,0.0,0.0,173.0,5.0,25.0,14324.0,0.1,-863.232856120836,0.0,0.0,2756.182103395462,,,,,,,,,,,,,,,,,,,,,-267.30955249753896,296.6403020523753,0.007972055930055972,-858.2657906238545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,20.0,0.0,0.0,202.0,6.0,29.0,14353.0,0.1,-2581.567552429279,0.0,0.0,2759.2967431545258,,,,,,,,,,,,,,,,,,,,,-998.1656797723895,917.1410511206726,0.006979034965020993,-2557.733657296818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,20.0,0.0,0.0,226.0,7.0,24.0,14377.0,0.1,-3318.311495400341,0.0,0.0,2761.8687188625336,,,,,,,,,,,,,,,,,,,,,-1309.0725300468687,1154.8923289288211,0.005985019985005999,-3293.477416033869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,20.0,0.0,0.0,252.0,8.0,26.0,14403.0,0.1,-4096.895592892468,0.0,0.0,2764.5796542167664,,,,,,,,,,,,,,,,,,,,,-1570.7006345560262,1431.027697803878,0.006979034965020993,-4064.181675563464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,20.0,0.0,0.0,276.0,9.0,24.0,14427.0,0.1,-3100.915113262182,0.0,0.0,2767.379848241806,,,,,,,,,,,,,,,,,,,,,-1139.7752873408297,1085.1545868502517,0.006979034965020993,-3079.716860369883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,20.0,0.0,0.0,308.0,10.0,32.0,14459.0,0.1,-4489.713985732871,0.0,0.0,2770.696578025818,,,,,,,,,,,,,,,,,,,,,-1660.2950572602276,1606.5858260449218,0.010945164670461537,-4445.471040510527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,20.0,0.0,0.0,332.0,11.0,24.0,14483.0,0.1,-1985.1314504002642,0.0,0.0,2773.1741483211517,,,,,,,,,,,,,,,,,,,,,-701.2351441540426,689.1753833502502,0.006979034965020993,-1972.2443233429287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,20.0,0.0,0.0,409.0,12.0,77.0,14560.0,0.1,-2527.1503163429093,0.0,0.0,2780.2172725200653,,,,,,,,,,,,,,,,,,,,,-327.63532146558794,684.7892223138998,0.05637743627193941,-2506.933757170657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,20.0,0.0,0.0,438.0,13.0,29.0,14589.0,0.1,-4477.926236519019,0.0,0.0,2783.4255113601685,,,,,,,,,,,,,,,,,,,,,-1706.5844850674384,1559.4466236420697,0.007972055930055972,-4437.305460066739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
